ROWID,TRUTH,TRAININGSET
12651.txt,20,1
12652.txt,20,1
12653.txt,20,1
12654.txt,20,1
12655.txt,20,1
12656.txt,3,1
12657.txt,3,1
12658.txt,6,1
12659.txt,1,1
12660.txt,7,1
12661.txt,7,1
12662.txt,7,1
12663.txt,8,1
12664.txt,3,1
12665.txt,7,1
12666.txt,7,1
12667.txt,9,1
12668.txt,4,1
12669.txt,9,1
12670.txt,8,1
12671.txt,19,1
12672.txt,4,1
12673.txt,8,1
12674.txt,20,1
12675.txt,20,1
12676.txt,12,1
12677.txt,3,1
12678.txt,6,1
12679.txt,5,1
12680.txt,17,1
12681.txt,7,1
12682.txt,20,1
12683.txt,20,1
12684.txt,20,1
12685.txt,20,1
12686.txt,20,1
12687.txt,20,1
12688.txt,20,1
12689.txt,20,1
12690.txt,7,1
12691.txt,20,1
12692.txt,7,1
12693.txt,20,1
12694.txt,1,1
12695.txt,20,1
12696.txt,20,1
12697.txt,2,1
12698.txt,20,1
12699.txt,20,1
12700.txt,20,1
12701.txt,3,1
12702.txt,2,1
12703.txt,20,1
12704.txt,20,1
12705.txt,20,1
12706.txt,7,1
12707.txt,20,1
12708.txt,20,1
12709.txt,20,1
12710.txt,7,1
12711.txt,8,1
12712.txt,20,1
12713.txt,20,1
12714.txt,20,1
12715.txt,6,1
12716.txt,6,1
12717.txt,7,1
12718.txt,20,1
12719.txt,20,1
12720.txt,20,1
12721.txt,20,1
12722.txt,20,1
12723.txt,20,1
12724.txt,20,1
12725.txt,20,1
12726.txt,20,1
12727.txt,20,1
12728.txt,20,1
12729.txt,20,1
12730.txt,20,1
12731.txt,20,1
12732.txt,20,1
12733.txt,3,1
12734.txt,20,1
12735.txt,7,1
12736.txt,20,1
12737.txt,20,1
12738.txt,20,1
12739.txt,2,1
12740.txt,20,1
12741.txt,20,1
12742.txt,2,1
12743.txt,2,1
12744.txt,2,1
12745.txt,2,1
12746.txt,6,1
12747.txt,20,1
12748.txt,20,1
12749.txt,20,1
12750.txt,4,1
12751.txt,20,1
12752.txt,17,1
12753.txt,12,1
12754.txt,20,1
12755.txt,20,1
12756.txt,20,1
12757.txt,7,1
12758.txt,20,1
12759.txt,7,1
12760.txt,7,1
12761.txt,20,1
12762.txt,20,1
12763.txt,20,1
12764.txt,20,1
12765.txt,20,1
12766.txt,20,1
12767.txt,20,1
12768.txt,20,1
12769.txt,20,1
12770.txt,8,1
12771.txt,20,1
12772.txt,8,1
12773.txt,20,1
12774.txt,20,1
12775.txt,7,1
12776.txt,20,1
12777.txt,20,1
12778.txt,20,1
12779.txt,20,1
12780.txt,20,1
12781.txt,7,1
12782.txt,7,1
12783.txt,20,1
12784.txt,20,1
12785.txt,12,1
12786.txt,1,1
12787.txt,6,1
12788.txt,6,1
12789.txt,6,1
12790.txt,20,1
12791.txt,20,1
12792.txt,20,1
12793.txt,15,1
12794.txt,7,1
12795.txt,7,1
12796.txt,7,1
12797.txt,7,1
12798.txt,7,1
12799.txt,7,1
12800.txt,20,1
12801.txt,7,1
12802.txt,7,1
12803.txt,1,1
12804.txt,3,1
12805.txt,21,1
12806.txt,7,1
12807.txt,2,1
12808.txt,20,1
12809.txt,2,1
12810.txt,2,1
12811.txt,2,1
12812.txt,20,1
12813.txt,20,1
12814.txt,20,1
12815.txt,20,1
12816.txt,7,1
12817.txt,6,1
12818.txt,20,1
12819.txt,8,1
12820.txt,20,1
12821.txt,12,1
12822.txt,12,1
12823.txt,12,1
12824.txt,6,1
12825.txt,20,1
12826.txt,12,1
12827.txt,10,1
12828.txt,12,1
12829.txt,1,1
12830.txt,20,1
12831.txt,8,1
12832.txt,7,1
12833.txt,20,1
12834.txt,20,1
12835.txt,20,1
12836.txt,7,1
12837.txt,20,1
12838.txt,6,1
12839.txt,12,1
12840.txt,7,1
12841.txt,20,1
12842.txt,20,1
12843.txt,20,1
12844.txt,20,1
12845.txt,12,1
12846.txt,12,1
12847.txt,20,1
12848.txt,3,1
12849.txt,5,1
12850.txt,20,1
12851.txt,8,1
12852.txt,7,1
12853.txt,20,1
12854.txt,7,1
12855.txt,7,1
12856.txt,7,1
12857.txt,5,1
12858.txt,6,1
12859.txt,7,1
12860.txt,8,1
12861.txt,8,1
12862.txt,20,1
12863.txt,5,1
12864.txt,4,1
12865.txt,8,1
12866.txt,2,1
12867.txt,20,1
12868.txt,7,1
12869.txt,3,1
12870.txt,3,1
12871.txt,20,1
12872.txt,7,1
12873.txt,4,1
12874.txt,12,1
12875.txt,7,1
12876.txt,4,1
12877.txt,4,1
12878.txt,2,1
12879.txt,20,1
12880.txt,20,1
12881.txt,7,1
12882.txt,20,1
12883.txt,7,1
12884.txt,7,1
12885.txt,7,1
12886.txt,5,1
12887.txt,20,1
12888.txt,20,1
12889.txt,7,1
12890.txt,1,1
12891.txt,5,1
12892.txt,5,1
12893.txt,20,1
12894.txt,3,1
12895.txt,7,1
12896.txt,7,1
12897.txt,8,1
12898.txt,20,1
12899.txt,20,1
12900.txt,17,1
12901.txt,10,1
12902.txt,20,1
12903.txt,20,1
12904.txt,7,1
12905.txt,20,1
12906.txt,20,1
12907.txt,20,1
12908.txt,7,1
12909.txt,7,1
12910.txt,7,1
12911.txt,7,1
12912.txt,7,1
12913.txt,7,1
12914.txt,7,1
12915.txt,7,1
12916.txt,12,1
12917.txt,7,1
12918.txt,7,1
12919.txt,7,1
12920.txt,7,1
12921.txt,7,1
12922.txt,5,1
12923.txt,20,1
12924.txt,20,1
12925.txt,7,1
12926.txt,7,1
12927.txt,7,1
12928.txt,20,1
12929.txt,7,1
12930.txt,7,1
12931.txt,20,1
12932.txt,7,1
12933.txt,20,1
12934.txt,20,1
12935.txt,8,1
12936.txt,5,1
12937.txt,3,1
12938.txt,8,1
12939.txt,7,1
12940.txt,20,1
12941.txt,7,1
12942.txt,8,1
12943.txt,7,1
12944.txt,20,1
12945.txt,7,1
12946.txt,20,1
12947.txt,20,1
12948.txt,7,1
12949.txt,20,1
12950.txt,3,1
12951.txt,7,1
12952.txt,20,1
12953.txt,21,1
12954.txt,6,1
12955.txt,2,1
12956.txt,6,1
12957.txt,3,1
12958.txt,20,1
12959.txt,20,1
12960.txt,7,1
12961.txt,7,1
12962.txt,6,1
12963.txt,20,1
12964.txt,20,1
12965.txt,3,1
12966.txt,20,1
12967.txt,7,1
12968.txt,7,1
12969.txt,8,1
12970.txt,8,1
12971.txt,8,1
12972.txt,8,1
12973.txt,20,1
12974.txt,3,1
12975.txt,20,1
12976.txt,1,1
12977.txt,7,1
12978.txt,5,1
12979.txt,3,1
12980.txt,3,1
12981.txt,3,1
12982.txt,17,1
12983.txt,8,1
12984.txt,13,1
12985.txt,20,1
12986.txt,7,1
12987.txt,17,1
12988.txt,3,1
12989.txt,3,1
12990.txt,3,1
12991.txt,20,1
12992.txt,7,1
12993.txt,7,1
12994.txt,7,1
12995.txt,7,1
12996.txt,3,1
12997.txt,17,1
12998.txt,5,1
12999.txt,17,1
13000.txt,7,1
13001.txt,12,1
13002.txt,12,1
13003.txt,12,1
13004.txt,7,1
13005.txt,7,1
13006.txt,20,1
13007.txt,8,1
13008.txt,1,1
13009.txt,17,1
13010.txt,7,1
13011.txt,3,1
13012.txt,8,1
13013.txt,6,1
13014.txt,8,1
13015.txt,10,1
13016.txt,3,1
13017.txt,3,1
13018.txt,3,1
13019.txt,3,1
13020.txt,3,1
13021.txt,21,1
13022.txt,21,1
13023.txt,7,1
13024.txt,21,1
13025.txt,8,1
13026.txt,17,1
13027.txt,21,1
13028.txt,7,1
13029.txt,7,1
13030.txt,21,1
13031.txt,21,1
13032.txt,21,1
13033.txt,21,1
13034.txt,7,1
13035.txt,7,1
13036.txt,21,1
13037.txt,7,1
13038.txt,8,1
13039.txt,8,1
13040.txt,7,1
13041.txt,7,1
13042.txt,7,1
13043.txt,7,1
13044.txt,7,1
13045.txt,7,1
13046.txt,7,1
13047.txt,3,1
13048.txt,7,1
13049.txt,20,1
13050.txt,12,1
13051.txt,7,1
13052.txt,7,1
13053.txt,14,1
13054.txt,8,1
13055.txt,16,1
13056.txt,16,1
13057.txt,7,1
13058.txt,7,1
13059.txt,7,1
13060.txt,1,1
13061.txt,3,1
13062.txt,7,1
13063.txt,8,1
13064.txt,12,1
13065.txt,12,1
13066.txt,7,1
13067.txt,7,1
13068.txt,8,1
13069.txt,5,1
13070.txt,5,1
13071.txt,5,1
13072.txt,3,1
13073.txt,3,1
13074.txt,3,1
13075.txt,8,1
13076.txt,13,1
13077.txt,21,1
13078.txt,5,1
13079.txt,5,1
13080.txt,5,1
13081.txt,6,1
13082.txt,6,1
13083.txt,7,1
13084.txt,6,1
13085.txt,12,1
13086.txt,12,1
13087.txt,12,1
13088.txt,12,1
13089.txt,12,1
13090.txt,12,1
13091.txt,12,1
13092.txt,8,1
13093.txt,6,1
13094.txt,8,1
13095.txt,3,1
13096.txt,3,1
13097.txt,3,1
13098.txt,1,1
13099.txt,3,1
13100.txt,6,1
13101.txt,6,1
13102.txt,1,1
13103.txt,7,1
13104.txt,2,1
13105.txt,2,1
13106.txt,2,1
13107.txt,5,1
13108.txt,6,1
13109.txt,6,1
13110.txt,1,1
13111.txt,1,1
13112.txt,1,1
13113.txt,3,1
13114.txt,13,1
13115.txt,1,1
13116.txt,6,1
13117.txt,6,1
13118.txt,1,1
13119.txt,1,1
13120.txt,3,1
13121.txt,1,1
13122.txt,1,1
13123.txt,6,1
13124.txt,1,1
13125.txt,7,1
13126.txt,1,1
13127.txt,9,1
13128.txt,9,1
13129.txt,9,1
13130.txt,9,1
13131.txt,1,1
13132.txt,9,1
13133.txt,6,1
13134.txt,6,1
13135.txt,6,1
13136.txt,6,1
13137.txt,6,1
13138.txt,6,1
13139.txt,6,1
13140.txt,6,1
13141.txt,6,1
13142.txt,6,1
13143.txt,1,1
13144.txt,1,1
13145.txt,1,1
13146.txt,6,1
13147.txt,13,1
13148.txt,3,1
13149.txt,20,1
13150.txt,20,1
13151.txt,3,1
13152.txt,6,1
13153.txt,20,1
13154.txt,3,1
13155.txt,3,1
13156.txt,6,1
13157.txt,6,1
13158.txt,6,1
13159.txt,6,1
13160.txt,6,1
13161.txt,6,1
13162.txt,6,1
13163.txt,6,1
13164.txt,1,1
13165.txt,5,1
13166.txt,6,1
13167.txt,6,1
13168.txt,6,1
13169.txt,6,1
13170.txt,6,1
13171.txt,5,1
13172.txt,6,1
13173.txt,5,1
13174.txt,5,1
13175.txt,6,1
13176.txt,6,1
13177.txt,5,1
13178.txt,5,1
13179.txt,5,1
13180.txt,5,1
13181.txt,5,1
13182.txt,5,1
13183.txt,5,1
13184.txt,5,1
13185.txt,5,1
13186.txt,5,1
13187.txt,5,1
13188.txt,6,1
13189.txt,5,1
13190.txt,6,1
13191.txt,6,1
13192.txt,5,1
13193.txt,6,1
13194.txt,6,1
13195.txt,6,1
13196.txt,5,1
13197.txt,5,1
13198.txt,5,1
13199.txt,5,1
13200.txt,5,1
13201.txt,5,1
13202.txt,1,1
13203.txt,6,1
13204.txt,6,1
13205.txt,5,1
13206.txt,5,1
13207.txt,5,1
13208.txt,16,1
13209.txt,5,1
13210.txt,5,1
13211.txt,5,1
13212.txt,5,1
13213.txt,5,1
13214.txt,5,1
13215.txt,5,1
13216.txt,5,1
13217.txt,5,1
13218.txt,5,1
13219.txt,5,1
13220.txt,5,1
13221.txt,5,1
13222.txt,5,1
13223.txt,5,1
13224.txt,5,1
13225.txt,5,1
13226.txt,5,1
13227.txt,3,1
13228.txt,5,1
13229.txt,5,1
13230.txt,5,1
13231.txt,5,1
13232.txt,5,1
13233.txt,5,1
13234.txt,5,1
13235.txt,5,1
13236.txt,5,1
13237.txt,6,1
13238.txt,5,1
13239.txt,5,1
13240.txt,5,1
13241.txt,5,1
13242.txt,5,1
13243.txt,5,1
13244.txt,5,1
13245.txt,5,1
13246.txt,5,1
13247.txt,5,1
13248.txt,5,1
13249.txt,5,1
13250.txt,6,1
13251.txt,5,1
13252.txt,5,1
13253.txt,5,1
13254.txt,5,1
13255.txt,5,1
13256.txt,5,1
13257.txt,5,1
13258.txt,5,1
13259.txt,5,1
13260.txt,5,1
13261.txt,5,1
13262.txt,1,1
13263.txt,5,1
13264.txt,5,1
13265.txt,5,1
13266.txt,20,1
13267.txt,5,1
13268.txt,5,1
13269.txt,5,1
13270.txt,1,1
13271.txt,5,1
13272.txt,5,1
13273.txt,1,1
13274.txt,20,1
13275.txt,5,1
13276.txt,6,1
13277.txt,3,1
13278.txt,2,1
13279.txt,5,1
13280.txt,5,1
13281.txt,6,1
13282.txt,6,1
13283.txt,1,1
13284.txt,1,1
13285.txt,6,1
13286.txt,6,1
13287.txt,6,1
13288.txt,5,1
13289.txt,20,1
13290.txt,5,1
13291.txt,6,1
13292.txt,6,1
13293.txt,6,1
13294.txt,5,1
13295.txt,1,1
13296.txt,6,1
13297.txt,3,1
13298.txt,3,1
13299.txt,3,1
13300.txt,3,1
13301.txt,2,1
13302.txt,6,1
13303.txt,7,1
13304.txt,7,1
13305.txt,12,1
13306.txt,12,1
13307.txt,5,1
13308.txt,3,1
13309.txt,6,1
13310.txt,5,1
13311.txt,1,1
13312.txt,7,1
13313.txt,7,1
13314.txt,7,1
13315.txt,7,1
13316.txt,7,1
13317.txt,12,1
13318.txt,12,1
13319.txt,5,1
13320.txt,6,1
13321.txt,1,1
13322.txt,6,1
13323.txt,1,1
13324.txt,20,1
13325.txt,20,1
13326.txt,5,1
13327.txt,5,1
13328.txt,5,1
13329.txt,21,1
13330.txt,5,1
13331.txt,7,1
13332.txt,21,1
13333.txt,21,1
13334.txt,2,1
13335.txt,20,1
13336.txt,2,1
13337.txt,5,1
13338.txt,5,1
13339.txt,2,1
13340.txt,5,1
13341.txt,5,1
13342.txt,3,1
13343.txt,2,1
13344.txt,2,1
13345.txt,6,1
13346.txt,2,1
13347.txt,5,1
13348.txt,3,1
13349.txt,5,1
13350.txt,7,1
13351.txt,5,1
13352.txt,6,1
13353.txt,2,1
13354.txt,2,1
13355.txt,20,1
13356.txt,5,1
13357.txt,14,1
13358.txt,20,1
13359.txt,18,1
13360.txt,18,1
13361.txt,12,1
13362.txt,4,1
13363.txt,5,1
13364.txt,5,1
13365.txt,5,1
13366.txt,5,1
13367.txt,5,1
13368.txt,16,1
13369.txt,16,1
13370.txt,1,1
13371.txt,7,1
13372.txt,21,1
13373.txt,21,1
13374.txt,1,1
13375.txt,5,1
13376.txt,5,1
13377.txt,21,1
13378.txt,5,1
13379.txt,21,1
13380.txt,7,1
13381.txt,7,1
13382.txt,21,1
13383.txt,5,1
13384.txt,7,1
13385.txt,3,1
13386.txt,12,1
13387.txt,21,1
13388.txt,2,1
13389.txt,2,1
13390.txt,2,1
13391.txt,7,1
13392.txt,6,1
13393.txt,7,1
13394.txt,3,1
13395.txt,5,1
13396.txt,5,1
13397.txt,5,1
13398.txt,5,1
13399.txt,5,1
13400.txt,5,1
13401.txt,20,1
13402.txt,20,1
13403.txt,5,1
13404.txt,5,1
13405.txt,5,1
13406.txt,16,1
13407.txt,5,1
13408.txt,12,1
13409.txt,5,1
13410.txt,5,1
13411.txt,5,1
13412.txt,5,1
13413.txt,5,1
13414.txt,5,1
13415.txt,5,1
13416.txt,21,1
13417.txt,3,1
13418.txt,5,1
13419.txt,7,1
13420.txt,8,1
13421.txt,7,1
13422.txt,6,1
13423.txt,1,1
13424.txt,5,1
13425.txt,6,1
13426.txt,6,1
13427.txt,3,1
13428.txt,1,1
13429.txt,3,1
13430.txt,5,1
13431.txt,7,1
13432.txt,16,1
13433.txt,16,1
13434.txt,16,1
13435.txt,5,1
13436.txt,7,1
13437.txt,7,1
13438.txt,7,1
13439.txt,7,1
13440.txt,7,1
13441.txt,6,1
13442.txt,3,1
13443.txt,3,1
13444.txt,3,1
13445.txt,3,1
13446.txt,20,1
13447.txt,3,1
13448.txt,7,1
13449.txt,20,1
13450.txt,7,1
13451.txt,7,1
13452.txt,4,1
13453.txt,7,1
13454.txt,7,1
13455.txt,6,1
13456.txt,7,1
13457.txt,4,1
13458.txt,7,1
13459.txt,12,1
13460.txt,12,1
13461.txt,7,1
13462.txt,7,1
13463.txt,7,1
13464.txt,6,1
13465.txt,6,1
13466.txt,6,1
13467.txt,3,1
13468.txt,7,1
13469.txt,5,1
13470.txt,6,1
13471.txt,5,1
13472.txt,1,1
13473.txt,3,1
13474.txt,12,1
13475.txt,1,1
13476.txt,4,1
13477.txt,20,1
13478.txt,1,1
13479.txt,1,1
13480.txt,3,1
13481.txt,7,1
13482.txt,7,1
13483.txt,7,1
13484.txt,7,1
13485.txt,7,1
13486.txt,7,1
13487.txt,7,1
13488.txt,5,1
13489.txt,3,1
13490.txt,4,1
13491.txt,7,1
13492.txt,7,1
13493.txt,7,1
13494.txt,1,1
13495.txt,1,1
13496.txt,1,1
13497.txt,1,1
13498.txt,1,1
13499.txt,1,1
13500.txt,7,1
13501.txt,7,1
13502.txt,6,1
13503.txt,5,1
13504.txt,7,1
13505.txt,7,1
13506.txt,5,1
13507.txt,1,1
13508.txt,7,1
13509.txt,7,1
13510.txt,7,1
13511.txt,17,1
13512.txt,7,1
13513.txt,7,1
13514.txt,8,1
13515.txt,7,1
13516.txt,3,1
13517.txt,3,1
13518.txt,3,1
13519.txt,3,1
13520.txt,3,1
13521.txt,3,1
13522.txt,3,1
13523.txt,3,1
13524.txt,3,1
13525.txt,3,1
13526.txt,3,1
13527.txt,7,1
13528.txt,8,1
13529.txt,3,1
13530.txt,7,1
13531.txt,7,1
13532.txt,3,1
13533.txt,7,1
13534.txt,7,1
13535.txt,20,1
13536.txt,7,1
13537.txt,20,1
13538.txt,20,1
13539.txt,20,1
13540.txt,3,1
13541.txt,7,1
13542.txt,20,1
13543.txt,3,1
13544.txt,9,1
13545.txt,12,1
13546.txt,1,1
13547.txt,1,1
13548.txt,6,1
13549.txt,6,1
13550.txt,1,1
13551.txt,6,1
13552.txt,7,1
13553.txt,3,1
13554.txt,12,1
13555.txt,3,1
13556.txt,3,1
13557.txt,3,1
13558.txt,8,1
13559.txt,5,1
13560.txt,7,1
13561.txt,8,1
13562.txt,7,1
13563.txt,8,1
13564.txt,7,1
13565.txt,8,1
13566.txt,7,1
13567.txt,7,1
13568.txt,1,1
13569.txt,7,1
13570.txt,7,1
13571.txt,12,1
13572.txt,20,1
13573.txt,6,1
13574.txt,1,1
13575.txt,1,1
13576.txt,3,1
13577.txt,7,1
13578.txt,7,1
13579.txt,6,1
13580.txt,8,1
13581.txt,7,1
13582.txt,7,1
13583.txt,3,1
13584.txt,7,1
13585.txt,7,1
13586.txt,1,1
13587.txt,3,1
13588.txt,3,1
13589.txt,7,1
13590.txt,1,1
13591.txt,7,1
13592.txt,1,1
13593.txt,1,1
13594.txt,3,1
13595.txt,2,1
13596.txt,2,1
13597.txt,5,1
13598.txt,3,1
13599.txt,2,1
13600.txt,7,1
13601.txt,7,1
13602.txt,7,1
13603.txt,7,1
13604.txt,8,1
13605.txt,8,1
13606.txt,7,1
13607.txt,8,1
13608.txt,8,1
13609.txt,8,1
13610.txt,8,1
13611.txt,8,1
13612.txt,8,1
13613.txt,8,1
13614.txt,8,1
13615.txt,8,1
13616.txt,8,1
13617.txt,8,1
13618.txt,8,1
13619.txt,8,1
13620.txt,8,1
13621.txt,8,1
13622.txt,8,1
13623.txt,8,1
13624.txt,7,1
13625.txt,8,1
13626.txt,8,1
13627.txt,8,1
13628.txt,8,1
13629.txt,8,1
13630.txt,8,1
13631.txt,8,1
13632.txt,3,1
13633.txt,3,1
13634.txt,3,1
13635.txt,8,1
13636.txt,1,1
13637.txt,3,1
13638.txt,3,1
13639.txt,3,1
13640.txt,3,1
13641.txt,3,1
13642.txt,3,1
13643.txt,3,1
13644.txt,3,1
13645.txt,3,1
13646.txt,3,1
13647.txt,3,1
13648.txt,3,1
13649.txt,3,1
13650.txt,3,1
13651.txt,3,1
13652.txt,3,1
13653.txt,3,1
13654.txt,2,1
13655.txt,1,1
13656.txt,7,1
13657.txt,1,1
13658.txt,8,1
13659.txt,7,1
13660.txt,3,1
13661.txt,3,1
13662.txt,3,1
13663.txt,4,1
13664.txt,7,1
13665.txt,7,1
13666.txt,3,1
13667.txt,3,1
13668.txt,3,1
13669.txt,1,1
13670.txt,3,1
13671.txt,3,0
13672.txt,3,0
13673.txt,21,0
13674.txt,21,0
13675.txt,21,0
13676.txt,3,0
13677.txt,3,0
13678.txt,3,0
13679.txt,3,0
13680.txt,3,0
13681.txt,3,0
13682.txt,3,0
13683.txt,7,0
13684.txt,7,0
13685.txt,3,0
13686.txt,7,0
13687.txt,7,0
13688.txt,3,0
13689.txt,3,0
13690.txt,3,0
13691.txt,3,0
13692.txt,1,0
13693.txt,3,0
13694.txt,3,0
13695.txt,3,0
13696.txt,3,0
13697.txt,3,0
13698.txt,3,0
13699.txt,3,0
13700.txt,3,0
13701.txt,7,0
13702.txt,7,0
13703.txt,3,0
13704.txt,7,0
13705.txt,8,0
13706.txt,7,0
13707.txt,7,0
13708.txt,7,0
13709.txt,3,0
13710.txt,3,0
13711.txt,21,0
13712.txt,3,0
13713.txt,3,0
13714.txt,3,0
13715.txt,3,0
13716.txt,3,0
13717.txt,3,0
13718.txt,3,0
13719.txt,7,0
13720.txt,3,0
13721.txt,3,0
13722.txt,3,0
13723.txt,3,0
13724.txt,21,0
13725.txt,21,0
13726.txt,21,0
13727.txt,7,0
13728.txt,21,0
13729.txt,1,0
13730.txt,21,0
13731.txt,1,0
13732.txt,7,0
13733.txt,7,0
13734.txt,7,0
13735.txt,6,0
13736.txt,16,0
13737.txt,1,0
13738.txt,3,0
13739.txt,7,0
13740.txt,7,0
13741.txt,3,0
13742.txt,3,0
13743.txt,12,0
13744.txt,2,0
13745.txt,2,0
13746.txt,2,0
13747.txt,2,0
13748.txt,2,0
13749.txt,2,0
13750.txt,2,0
13751.txt,2,0
13752.txt,7,0
13753.txt,7,0
13754.txt,2,0
13755.txt,1,0
13756.txt,1,0
13757.txt,1,0
13758.txt,5,0
13759.txt,2,0
13760.txt,6,0
13761.txt,1,0
13762.txt,2,0
13763.txt,2,0
13764.txt,1,0
13765.txt,3,0
13766.txt,7,0
13767.txt,7,0
13768.txt,7,0
13769.txt,5,0
13770.txt,6,0
13771.txt,6,0
13772.txt,6,0
13773.txt,3,0
13774.txt,3,0
13775.txt,7,0
13776.txt,7,0
13777.txt,6,0
13778.txt,6,0
13779.txt,12,0
13780.txt,7,0
13781.txt,7,0
13782.txt,7,0
13783.txt,7,0
13784.txt,7,0
13785.txt,7,0
13786.txt,7,0
13787.txt,7,0
13788.txt,7,0
13789.txt,5,0
13790.txt,7,0
13791.txt,6,0
13792.txt,7,0
13793.txt,8,0
13794.txt,7,0
13795.txt,5,0
13796.txt,8,0
13797.txt,7,0
13798.txt,7,0
13799.txt,1,0
13800.txt,7,0
13801.txt,17,0
13802.txt,7,0
13803.txt,17,0
13804.txt,17,0
13805.txt,7,0
13806.txt,3,0
13807.txt,3,0
13808.txt,1,0
13809.txt,1,0
13810.txt,7,0
13811.txt,3,0
13812.txt,1,0
13813.txt,3,0
13814.txt,3,0
13815.txt,3,0
13816.txt,3,0
13817.txt,1,0
13818.txt,3,0
13819.txt,7,0
13820.txt,3,0
13821.txt,3,0
13822.txt,5,0
13823.txt,3,0
13824.txt,8,0
13825.txt,7,0
13826.txt,13,0
13827.txt,13,0
13828.txt,1,0
13829.txt,3,0
13830.txt,7,0
13831.txt,1,0
13832.txt,7,0
13833.txt,7,0
13834.txt,1,0
13835.txt,1,0
13836.txt,1,0
13837.txt,13,0
13838.txt,1,0
13839.txt,4,0
13840.txt,1,0
13841.txt,1,0
13842.txt,1,0
13843.txt,5,0
13844.txt,6,0
13845.txt,6,0
13846.txt,1,0
13847.txt,1,0
13848.txt,1,0
13849.txt,1,0
13850.txt,2,0
13851.txt,7,0
13852.txt,5,0
13853.txt,5,0
13854.txt,1,0
13855.txt,6,0
13856.txt,6,0
13857.txt,6,0
13858.txt,1,0
13859.txt,1,0
13860.txt,1,0
13861.txt,1,0
13862.txt,1,0
13863.txt,1,0
13864.txt,17,0
13865.txt,1,0
13866.txt,1,0
13867.txt,1,0
13868.txt,1,0
13869.txt,7,0
13870.txt,1,0
13871.txt,1,0
13872.txt,1,0
13873.txt,3,0
13874.txt,3,0
13875.txt,3,0
13876.txt,1,0
13877.txt,1,0
13878.txt,1,0
13879.txt,1,0
13880.txt,1,0
13881.txt,1,0
13882.txt,1,0
13883.txt,1,0
13884.txt,1,0
13885.txt,1,0
13886.txt,3,0
13887.txt,3,0
13888.txt,3,0
13889.txt,1,0
13890.txt,8,0
13891.txt,3,0
13892.txt,3,0
13893.txt,3,0
13894.txt,16,0
13895.txt,3,0
13896.txt,1,0
13897.txt,1,0
13898.txt,1,0
13899.txt,7,0
13900.txt,1,0
13901.txt,1,0
13902.txt,1,0
13903.txt,1,0
13904.txt,7,0
13905.txt,7,0
13906.txt,7,0
13907.txt,4,0
13908.txt,1,0
13909.txt,1,0
13910.txt,1,0
13911.txt,7,0
13912.txt,1,0
13913.txt,1,0
13914.txt,1,0
13915.txt,1,0
13916.txt,1,0
13917.txt,7,0
13918.txt,1,0
13919.txt,15,0
13920.txt,1,0
13921.txt,1,0
13922.txt,1,0
13923.txt,1,0
13924.txt,1,0
13925.txt,1,0
13926.txt,6,0
13927.txt,1,0
13928.txt,1,0
13929.txt,1,0
13930.txt,1,0
13931.txt,1,0
13932.txt,1,0
13933.txt,1,0
13934.txt,7,0
13935.txt,7,0
13936.txt,1,0
13937.txt,1,0
13938.txt,1,0
13939.txt,1,0
13940.txt,1,0
13941.txt,1,0
13942.txt,1,0
13943.txt,1,0
13944.txt,1,0
13945.txt,1,0
13946.txt,7,0
13947.txt,1,0
13948.txt,1,0
13949.txt,1,0
13950.txt,1,0
13951.txt,1,0
13952.txt,1,0
13953.txt,1,0
13954.txt,1,0
13955.txt,7,0
13956.txt,7,0
13957.txt,7,0
13958.txt,1,0
13959.txt,1,0
13960.txt,1,0
13961.txt,1,0
13962.txt,1,0
13963.txt,1,0
13964.txt,1,0
13965.txt,1,0
13966.txt,1,0
13967.txt,3,0
13968.txt,7,0
13969.txt,7,0
13970.txt,7,0
13971.txt,1,0
13972.txt,1,0
13973.txt,7,0
13974.txt,3,0
13975.txt,7,0
13976.txt,1,0
13977.txt,1,0
13978.txt,1,0
13979.txt,1,0
13980.txt,1,0
13981.txt,1,0
13982.txt,1,0
13983.txt,1,0
13984.txt,1,0
13985.txt,1,0
13986.txt,1,0
13987.txt,1,0
13988.txt,1,0
13989.txt,7,0
13990.txt,7,0
13991.txt,7,0
13992.txt,7,0
13993.txt,1,0
13994.txt,1,0
13995.txt,7,0
13996.txt,7,0
13997.txt,7,0
13998.txt,7,0
13999.txt,7,0
14000.txt,7,0
14001.txt,1,0
14002.txt,7,0
14003.txt,7,0
14004.txt,1,0
14005.txt,1,0
14006.txt,1,0
14007.txt,1,0
14008.txt,20,0
14009.txt,1,0
14010.txt,20,0
14011.txt,7,0
14012.txt,7,0
14013.txt,7,0
14014.txt,7,0
14015.txt,7,0
14016.txt,7,0
14017.txt,7,0
14018.txt,7,0
14019.txt,6,0
14020.txt,6,0
14021.txt,7,0
14022.txt,3,0
14023.txt,7,0
14024.txt,1,0
14025.txt,21,0
14026.txt,21,0
14027.txt,21,0
14028.txt,6,0
14029.txt,21,0
14030.txt,21,0
14031.txt,7,0
14032.txt,16,0
14033.txt,21,0
14034.txt,7,0
14035.txt,7,0
14036.txt,21,0
14037.txt,7,0
14038.txt,7,0
14039.txt,20,0
14040.txt,7,0
14041.txt,21,0
14042.txt,21,0
14043.txt,3,0
14044.txt,3,0
14045.txt,3,0
14046.txt,3,0
14047.txt,3,0
14048.txt,3,0
